COSMIN ID,COSMIN URL,PROQOLID ID,PROQOLID URL 
1216,https://database.cosmin.nl/catalog/instrument/1216,429102,https://eprovide.mapi-trust.org/instruments/pregnancy-mobility-index
1217,https://database.cosmin.nl/catalog/instrument/1217,,
1218,https://database.cosmin.nl/catalog/instrument/1218,,
1219,https://database.cosmin.nl/catalog/instrument/1219,,
1220,https://database.cosmin.nl/catalog/instrument/1220,433169,https://eprovide.mapi-trust.org/instruments/copenhagen-psychosocial-questionnaire
1221,https://database.cosmin.nl/catalog/instrument/1221,429303,https://eprovide.mapi-trust.org/instruments/abiloco
1222,https://database.cosmin.nl/catalog/instrument/1222,,
1223,https://database.cosmin.nl/catalog/instrument/1223,,
1224,https://database.cosmin.nl/catalog/instrument/1224,,
1225,https://database.cosmin.nl/catalog/instrument/1225,,
1226,https://database.cosmin.nl/catalog/instrument/1226,334140,https://eprovide.mapi-trust.org/instruments/pelvic-girdle-questionnaire
1227,https://database.cosmin.nl/catalog/instrument/1227,,
1228,https://database.cosmin.nl/catalog/instrument/1228,429702,https://eprovide.mapi-trust.org/instruments/rasch-built-overall-disability-scale-for-patients-with-chemotherapy-induced-peripheral-neuropathy
1229,https://database.cosmin.nl/catalog/instrument/1229,,
1230,https://database.cosmin.nl/catalog/instrument/1230,,
1231,https://database.cosmin.nl/catalog/instrument/1231,260268,https://eprovide.mapi-trust.org/instruments/animated-activity-questionnaire
1232,https://database.cosmin.nl/catalog/instrument/1232,146667,https://eprovide.mapi-trust.org/instruments/workplace-activity-limitations-scale
1233,https://database.cosmin.nl/catalog/instrument/1233,,
1234,https://database.cosmin.nl/catalog/instrument/1234,,
1235,https://database.cosmin.nl/catalog/instrument/1235,,
1236,https://database.cosmin.nl/catalog/instrument/1236,332711,https://eprovide.mapi-trust.org/instruments/wai
1237,https://database.cosmin.nl/catalog/instrument/1237,,
1238,https://database.cosmin.nl/catalog/instrument/1238,25985,https://eprovide.mapi-trust.org/instruments/health-related-productivity-questionnaire
1240,https://database.cosmin.nl/catalog/instrument/1240,25695,https://eprovide.mapi-trust.org/instruments/cough-quality-of-life-questionnaire
1241,https://database.cosmin.nl/catalog/instrument/1241,430343,https://eprovide.mapi-trust.org/instruments/quality-of-life-bronchiectasis
1242,https://database.cosmin.nl/catalog/instrument/1242,,
1243,https://database.cosmin.nl/catalog/instrument/1243,50216,https://eprovide.mapi-trust.org/instruments/copd-assessment-test
1244,https://database.cosmin.nl/catalog/instrument/1244,158857,https://eprovide.mapi-trust.org/instruments/leicester-cough-questionnaire
1245,https://database.cosmin.nl/catalog/instrument/1245,,
1247,https://database.cosmin.nl/catalog/instrument/1247,,
1248,https://database.cosmin.nl/catalog/instrument/1248,,
1249,https://database.cosmin.nl/catalog/instrument/1249,94553,https://eprovide.mapi-trust.org/instruments/rosenberg-self-esteem-scale
1250,https://database.cosmin.nl/catalog/instrument/1250,,
1251,https://database.cosmin.nl/catalog/instrument/1251,,
1252,https://database.cosmin.nl/catalog/instrument/1252,,
1253,https://database.cosmin.nl/catalog/instrument/1253,,
1254,https://database.cosmin.nl/catalog/instrument/1254,,
1255,https://database.cosmin.nl/catalog/instrument/1255,,
1256,https://database.cosmin.nl/catalog/instrument/1256,,
1257,https://database.cosmin.nl/catalog/instrument/1257,,
1258,https://database.cosmin.nl/catalog/instrument/1258,,
1259,https://database.cosmin.nl/catalog/instrument/1259,,
1260,https://database.cosmin.nl/catalog/instrument/1260,,
1261,https://database.cosmin.nl/catalog/instrument/1261,,
1262,https://database.cosmin.nl/catalog/instrument/1262,26074,https://eprovide.mapi-trust.org/instruments/multiple-ability-self-report-questionnaire
1263,https://database.cosmin.nl/catalog/instrument/1263,,
1264,https://database.cosmin.nl/catalog/instrument/1264,,
1265,https://database.cosmin.nl/catalog/instrument/1265,,
1266,https://database.cosmin.nl/catalog/instrument/1266,,
1267,https://database.cosmin.nl/catalog/instrument/1267,,
1268,https://database.cosmin.nl/catalog/instrument/1268,,
1269,https://database.cosmin.nl/catalog/instrument/1269,,
1270,https://database.cosmin.nl/catalog/instrument/1270,,
1271,https://database.cosmin.nl/catalog/instrument/1271,91479,https://eprovide.mapi-trust.org/instruments/rey-auditory-verbal-learning-test
1273,https://database.cosmin.nl/catalog/instrument/1273,,
1274,https://database.cosmin.nl/catalog/instrument/1274,106957,https://eprovide.mapi-trust.org/instruments/symbol-digit-modalities-test
1275,https://database.cosmin.nl/catalog/instrument/1275,,
1276,https://database.cosmin.nl/catalog/instrument/1276,,
1277,https://database.cosmin.nl/catalog/instrument/1277,432122,https://eprovide.mapi-trust.org/instruments/wisconsin-card-sorting-test-r
1278,https://database.cosmin.nl/catalog/instrument/1278,111995,https://eprovide.mapi-trust.org/instruments/trail-making-test
1281,https://database.cosmin.nl/catalog/instrument/1281,,
1282,https://database.cosmin.nl/catalog/instrument/1282,,
1283,https://database.cosmin.nl/catalog/instrument/1283,,
1284,https://database.cosmin.nl/catalog/instrument/1284,,
1285,https://database.cosmin.nl/catalog/instrument/1285,423957,https://eprovide.mapi-trust.org/instruments/free-and-cued-selective-reminding-test-immediate-recall
1286,https://database.cosmin.nl/catalog/instrument/1286,,
1287,https://database.cosmin.nl/catalog/instrument/1287,,
1288,https://database.cosmin.nl/catalog/instrument/1288,,
1289,https://database.cosmin.nl/catalog/instrument/1289,,
1291,https://database.cosmin.nl/catalog/instrument/1291,,
1292,https://database.cosmin.nl/catalog/instrument/1292,,
1293,https://database.cosmin.nl/catalog/instrument/1293,,
1294,https://database.cosmin.nl/catalog/instrument/1294,,
1295,https://database.cosmin.nl/catalog/instrument/1295,,
1296,https://database.cosmin.nl/catalog/instrument/1296,,
1297,https://database.cosmin.nl/catalog/instrument/1297,,
1298,https://database.cosmin.nl/catalog/instrument/1298,,
1299,https://database.cosmin.nl/catalog/instrument/1299,,
1300,https://database.cosmin.nl/catalog/instrument/1300,,
1301,https://database.cosmin.nl/catalog/instrument/1301,,
1302,https://database.cosmin.nl/catalog/instrument/1302,,
1303,https://database.cosmin.nl/catalog/instrument/1303,,
1304,https://database.cosmin.nl/catalog/instrument/1304,,
1305,https://database.cosmin.nl/catalog/instrument/1305,,
1306,https://database.cosmin.nl/catalog/instrument/1306,,
1307,https://database.cosmin.nl/catalog/instrument/1307,,
1309,https://database.cosmin.nl/catalog/instrument/1309,,
1310,https://database.cosmin.nl/catalog/instrument/1310,271486,https://eprovide.mapi-trust.org/instruments/self-completed-international-restless-legs-syndrome-study-group-severity-rating-scale
1311,https://database.cosmin.nl/catalog/instrument/1311,,
1312,https://database.cosmin.nl/catalog/instrument/1312,181589,https://eprovide.mapi-trust.org/instruments/restless-legs-syndrome-6-rating-scales
1313,https://database.cosmin.nl/catalog/instrument/1313,25686,https://eprovide.mapi-trust.org/instruments/pediatric-restless-legs-syndrome-severity-scale-r-child-version
1314,https://database.cosmin.nl/catalog/instrument/1314,25688,https://eprovide.mapi-trust.org/instruments/augmentation-severity-rating-scale
1315,https://database.cosmin.nl/catalog/instrument/1315,,
1319,https://database.cosmin.nl/catalog/instrument/1319,208586,https://eprovide.mapi-trust.org/instruments/diabetes-distress-scale
1321,https://database.cosmin.nl/catalog/instrument/1321,,
1322,https://database.cosmin.nl/catalog/instrument/1322,,
1323,https://database.cosmin.nl/catalog/instrument/1323,,
1324,https://database.cosmin.nl/catalog/instrument/1324,,
1325,https://database.cosmin.nl/catalog/instrument/1325,,
1326,https://database.cosmin.nl/catalog/instrument/1326,,
1327,https://database.cosmin.nl/catalog/instrument/1327,,
1328,https://database.cosmin.nl/catalog/instrument/1328,,
1329,https://database.cosmin.nl/catalog/instrument/1329,,
1330,https://database.cosmin.nl/catalog/instrument/1330,,
1331,https://database.cosmin.nl/catalog/instrument/1331,171009,https://eprovide.mapi-trust.org/instruments/global-improvement-scale
1332,https://database.cosmin.nl/catalog/instrument/1332,429158,https://eprovide.mapi-trust.org/instruments/stroke-aphasic-depression-questionnaire
1336,https://database.cosmin.nl/catalog/instrument/1336,429067,https://eprovide.mapi-trust.org/instruments/depressive-signs-scale
1340,https://database.cosmin.nl/catalog/instrument/1340,,
1341,https://database.cosmin.nl/catalog/instrument/1341,,
1342,https://database.cosmin.nl/catalog/instrument/1342,,
1343,https://database.cosmin.nl/catalog/instrument/1343,,
1344,https://database.cosmin.nl/catalog/instrument/1344,,
1345,https://database.cosmin.nl/catalog/instrument/1345,,
1346,https://database.cosmin.nl/catalog/instrument/1346,,
1347,https://database.cosmin.nl/catalog/instrument/1347,,
1348,https://database.cosmin.nl/catalog/instrument/1348,,
1349,https://database.cosmin.nl/catalog/instrument/1349,,
1350,https://database.cosmin.nl/catalog/instrument/1350,,
1351,https://database.cosmin.nl/catalog/instrument/1351,,
1352,https://database.cosmin.nl/catalog/instrument/1352,412810,https://eprovide.mapi-trust.org/instruments/extended-aberdeen-back-pain-scale
1353,https://database.cosmin.nl/catalog/instrument/1353,333409,https://eprovide.mapi-trust.org/instruments/functional-rating-index
1354,https://database.cosmin.nl/catalog/instrument/1354,25892,https://eprovide.mapi-trust.org/instruments/spine-functional-index
1355,https://database.cosmin.nl/catalog/instrument/1355,,
1356,https://database.cosmin.nl/catalog/instrument/1356,368213,https://eprovide.mapi-trust.org/instruments/low-back-outcome-score
1358,https://database.cosmin.nl/catalog/instrument/1358,333085,https://eprovide.mapi-trust.org/instruments/cervical-spine-outcomes-questionnaire
1359,https://database.cosmin.nl/catalog/instrument/1359,25207,https://eprovide.mapi-trust.org/instruments/neck-disability-index
1360,https://database.cosmin.nl/catalog/instrument/1360,,
1361,https://database.cosmin.nl/catalog/instrument/1361,,
1362,https://database.cosmin.nl/catalog/instrument/1362,,
1363,https://database.cosmin.nl/catalog/instrument/1363,,
1364,https://database.cosmin.nl/catalog/instrument/1364,,
1365,https://database.cosmin.nl/catalog/instrument/1365,,
1366,https://database.cosmin.nl/catalog/instrument/1366,,
1367,https://database.cosmin.nl/catalog/instrument/1367,,
1368,https://database.cosmin.nl/catalog/instrument/1368,,
1369,https://database.cosmin.nl/catalog/instrument/1369,,
1370,https://database.cosmin.nl/catalog/instrument/1370,,
1371,https://database.cosmin.nl/catalog/instrument/1371,,
1372,https://database.cosmin.nl/catalog/instrument/1372,,
1374,https://database.cosmin.nl/catalog/instrument/1374,,
1375,https://database.cosmin.nl/catalog/instrument/1375,25241,https://eprovide.mapi-trust.org/instruments/profile-of-mood-states
1376,https://database.cosmin.nl/catalog/instrument/1376,25284,https://eprovide.mapi-trust.org/instruments/rotterdam-symptom-checklist
1377,https://database.cosmin.nl/catalog/instrument/1377,,
1378,https://database.cosmin.nl/catalog/instrument/1378,25915,https://eprovide.mapi-trust.org/instruments/eortc-quality-of-life-questionnaire-oesophageal-cancer-module
1379,https://database.cosmin.nl/catalog/instrument/1379,96044,https://eprovide.mapi-trust.org/instruments/functional-assessment-of-cancer-therapy-esophageal
1380,https://database.cosmin.nl/catalog/instrument/1380,,
1381,https://database.cosmin.nl/catalog/instrument/1381,,
1382,https://database.cosmin.nl/catalog/instrument/1382,,
1383,https://database.cosmin.nl/catalog/instrument/1383,325644,https://eprovide.mapi-trust.org/instruments/mcgill-quality-of-life-questionnaire
1384,https://database.cosmin.nl/catalog/instrument/1384,,
1387,https://database.cosmin.nl/catalog/instrument/1387,350550,https://eprovide.mapi-trust.org/instruments/world-health-organization-quality-of-life-assessment-instrument2
1388,https://database.cosmin.nl/catalog/instrument/1388,,
1389,https://database.cosmin.nl/catalog/instrument/1389,432856,https://eprovide.mapi-trust.org/instruments/copy-of-oberst-caregiving-burden-scale
1390,https://database.cosmin.nl/catalog/instrument/1390,394316,https://eprovide.mapi-trust.org/instruments/burden-scale-for-family-caregivers
1391,https://database.cosmin.nl/catalog/instrument/1391,,
1392,https://database.cosmin.nl/catalog/instrument/1392,227911,https://eprovide.mapi-trust.org/instruments/caregiver-burden-inventory
1394,https://database.cosmin.nl/catalog/instrument/1394,,
1395,https://database.cosmin.nl/catalog/instrument/1395,,
1396,https://database.cosmin.nl/catalog/instrument/1396,,
1397,https://database.cosmin.nl/catalog/instrument/1397,,
1398,https://database.cosmin.nl/catalog/instrument/1398,227864,https://eprovide.mapi-trust.org/instruments/burden-index-of-caregivers
1403,https://database.cosmin.nl/catalog/instrument/1403,,
1404,https://database.cosmin.nl/catalog/instrument/1404,,
1406,https://database.cosmin.nl/catalog/instrument/1406,,
1407,https://database.cosmin.nl/catalog/instrument/1407,48932,https://eprovide.mapi-trust.org/instruments/caregiver-strain-index
1408,https://database.cosmin.nl/catalog/instrument/1408,,
1410,https://database.cosmin.nl/catalog/instrument/1410,,
1411,https://database.cosmin.nl/catalog/instrument/1411,25343,https://eprovide.mapi-trust.org/instruments/well-being-questionnaire
1413,https://database.cosmin.nl/catalog/instrument/1413,,
1414,https://database.cosmin.nl/catalog/instrument/1414,,
1415,https://database.cosmin.nl/catalog/instrument/1415,,
1416,https://database.cosmin.nl/catalog/instrument/1416,,
1417,https://database.cosmin.nl/catalog/instrument/1417,,
1418,https://database.cosmin.nl/catalog/instrument/1418,,
1419,https://database.cosmin.nl/catalog/instrument/1419,,
1420,https://database.cosmin.nl/catalog/instrument/1420,,
1421,https://database.cosmin.nl/catalog/instrument/1421,,
1422,https://database.cosmin.nl/catalog/instrument/1422,,
1423,https://database.cosmin.nl/catalog/instrument/1423,,
1424,https://database.cosmin.nl/catalog/instrument/1424,,
1425,https://database.cosmin.nl/catalog/instrument/1425,55409,https://eprovide.mapi-trust.org/instruments/beck-anxiety-inventory-r
1426,https://database.cosmin.nl/catalog/instrument/1426,,
1427,https://database.cosmin.nl/catalog/instrument/1427,429507,https://eprovide.mapi-trust.org/instruments/center-for-epidemiologic-studies-depression-scale-10
1428,https://database.cosmin.nl/catalog/instrument/1428,25084,https://eprovide.mapi-trust.org/instruments/derogatis-sexual-functioning-inventory
1429,https://database.cosmin.nl/catalog/instrument/1429,,
1430,https://database.cosmin.nl/catalog/instrument/1430,,
1431,https://database.cosmin.nl/catalog/instrument/1431,,
1432,https://database.cosmin.nl/catalog/instrument/1432,,
1434,https://database.cosmin.nl/catalog/instrument/1434,25300,https://eprovide.mapi-trust.org/instruments/symptom-distress-scale
1435,https://database.cosmin.nl/catalog/instrument/1435,432961,https://eprovide.mapi-trust.org/instruments/trier-inventory-for-chronic-stress
1436,https://database.cosmin.nl/catalog/instrument/1436,355748,https://eprovide.mapi-trust.org/instruments/test-anxiety-inventory
1437,https://database.cosmin.nl/catalog/instrument/1437,25297,https://eprovide.mapi-trust.org/instruments/symptom-checklist-90-revised
1438,https://database.cosmin.nl/catalog/instrument/1438,410349,https://eprovide.mapi-trust.org/instruments/life-orientation-test
1439,https://database.cosmin.nl/catalog/instrument/1439,,
1440,https://database.cosmin.nl/catalog/instrument/1440,,
1441,https://database.cosmin.nl/catalog/instrument/1441,384733,https://eprovide.mapi-trust.org/instruments/transplant-effects-questionnaire
1442,https://database.cosmin.nl/catalog/instrument/1442,25342,https://eprovide.mapi-trust.org/instruments/ways-of-coping-questionnaire
1443,https://database.cosmin.nl/catalog/instrument/1443,,
1444,https://database.cosmin.nl/catalog/instrument/1444,146237,https://eprovide.mapi-trust.org/instruments/katz-s-index-of-independence-in-activities-of-daily-living
1445,https://database.cosmin.nl/catalog/instrument/1445,427368,https://eprovide.mapi-trust.org/instruments/revised-dyadic-adjustment-scale
1446,https://database.cosmin.nl/catalog/instrument/1446,,
1447,https://database.cosmin.nl/catalog/instrument/1447,25190,https://eprovide.mapi-trust.org/instruments/multidimensional-health-locus-of-control-scales
1448,https://database.cosmin.nl/catalog/instrument/1448,,
1449,https://database.cosmin.nl/catalog/instrument/1449,,
1450,https://database.cosmin.nl/catalog/instrument/1450,26047,https://eprovide.mapi-trust.org/instruments/binge-eating-scale
1451,https://database.cosmin.nl/catalog/instrument/1451,,
1452,https://database.cosmin.nl/catalog/instrument/1452,,
1453,https://database.cosmin.nl/catalog/instrument/1453,,
1454,https://database.cosmin.nl/catalog/instrument/1454,414092,https://eprovide.mapi-trust.org/instruments/eating-disorder-belief-questionnaire
1455,https://database.cosmin.nl/catalog/instrument/1455,,
1456,https://database.cosmin.nl/catalog/instrument/1456,414116,https://eprovide.mapi-trust.org/instruments/eating-loss-of-control-scale
1457,https://database.cosmin.nl/catalog/instrument/1457,429750,https://eprovide.mapi-trust.org/instruments/loss-of-control-over-eating-scale
1458,https://database.cosmin.nl/catalog/instrument/1458,,
1459,https://database.cosmin.nl/catalog/instrument/1459,,
1460,https://database.cosmin.nl/catalog/instrument/1460,,
1461,https://database.cosmin.nl/catalog/instrument/1461,,
1462,https://database.cosmin.nl/catalog/instrument/1462,,
1463,https://database.cosmin.nl/catalog/instrument/1463,429091,https://eprovide.mapi-trust.org/instruments/disordered-eating-attitude-scale
1464,https://database.cosmin.nl/catalog/instrument/1464,429100,https://eprovide.mapi-trust.org/instruments/eating-disorder-assessment-for-men
1465,https://database.cosmin.nl/catalog/instrument/1465,414097,https://eprovide.mapi-trust.org/instruments/eating-disorder-diagnostic-scale
1466,https://database.cosmin.nl/catalog/instrument/1466,390581,https://eprovide.mapi-trust.org/instruments/eating-disorder-examination-questionnaire
1468,https://database.cosmin.nl/catalog/instrument/1468,414123,https://eprovide.mapi-trust.org/instruments/eating-pathology-symptoms-inventory
1469,https://database.cosmin.nl/catalog/instrument/1469,418656,https://eprovide.mapi-trust.org/instruments/multiaxial-assessment-of-eating-disorder-symptoms
1470,https://database.cosmin.nl/catalog/instrument/1470,,
1471,https://database.cosmin.nl/catalog/instrument/1471,,
1472,https://database.cosmin.nl/catalog/instrument/1472,,
1473,https://database.cosmin.nl/catalog/instrument/1473,,
1474,https://database.cosmin.nl/catalog/instrument/1474,,
1476,https://database.cosmin.nl/catalog/instrument/1476,,
1477,https://database.cosmin.nl/catalog/instrument/1477,390381,https://eprovide.mapi-trust.org/instruments/scoff-questionnaire
1478,https://database.cosmin.nl/catalog/instrument/1478,401416,https://eprovide.mapi-trust.org/instruments/short-evaluation-of-eating-disorders
1480,https://database.cosmin.nl/catalog/instrument/1480,,
1483,https://database.cosmin.nl/catalog/instrument/1483,,
1484,https://database.cosmin.nl/catalog/instrument/1484,,
1487,https://database.cosmin.nl/catalog/instrument/1487,25228,https://eprovide.mapi-trust.org/instruments/psychological-distress-inventory
1494,https://database.cosmin.nl/catalog/instrument/1494,,
1495,https://database.cosmin.nl/catalog/instrument/1495,,
1496,https://database.cosmin.nl/catalog/instrument/1496,,
1500,https://database.cosmin.nl/catalog/instrument/1500,413934,https://eprovide.mapi-trust.org/instruments/courtauld-emotional-control-scale
1501,https://database.cosmin.nl/catalog/instrument/1501,,
1503,https://database.cosmin.nl/catalog/instrument/1503,429130,https://eprovide.mapi-trust.org/instruments/mini-mental-adjustment-to-cancer-scale
1505,https://database.cosmin.nl/catalog/instrument/1505,,
1506,https://database.cosmin.nl/catalog/instrument/1506,,
1507,https://database.cosmin.nl/catalog/instrument/1507,,
1509,https://database.cosmin.nl/catalog/instrument/1509,,
1510,https://database.cosmin.nl/catalog/instrument/1510,429043,https://eprovide.mapi-trust.org/instruments/posttraumatic-growth-inventory
1511,https://database.cosmin.nl/catalog/instrument/1511,431199,https://eprovide.mapi-trust.org/instruments/brief-resilience-scale-brs
1512,https://database.cosmin.nl/catalog/instrument/1512,327494,https://eprovide.mapi-trust.org/instruments/sense-of-coherence-scale
1513,https://database.cosmin.nl/catalog/instrument/1513,,
1514,https://database.cosmin.nl/catalog/instrument/1514,,
1515,https://database.cosmin.nl/catalog/instrument/1515,,
1517,https://database.cosmin.nl/catalog/instrument/1517,95831,https://eprovide.mapi-trust.org/instruments/athens-insomnia-scale
1518,https://database.cosmin.nl/catalog/instrument/1518,429241,https://eprovide.mapi-trust.org/instruments/cancer-fatigue-scale
1519,https://database.cosmin.nl/catalog/instrument/1519,25414,https://eprovide.mapi-trust.org/instruments/pittsburgh-sleep-quality-index
1520,https://database.cosmin.nl/catalog/instrument/1520,25020,https://eprovide.mapi-trust.org/instruments/brief-fatigue-inventory
1521,https://database.cosmin.nl/catalog/instrument/1521,,
1522,https://database.cosmin.nl/catalog/instrument/1522,,
1525,https://database.cosmin.nl/catalog/instrument/1525,,
1526,https://database.cosmin.nl/catalog/instrument/1526,208872,https://eprovide.mapi-trust.org/instruments/functional-assessment-of-cancer-therapy-bone-marrow-transplantation
1527,https://database.cosmin.nl/catalog/instrument/1527,103601,https://eprovide.mapi-trust.org/instruments/functional-assessment-of-cancer-therapy-colorectal-cancer
1528,https://database.cosmin.nl/catalog/instrument/1528,145420,https://eprovide.mapi-trust.org/instruments/functional-assessment-of-cancer-therapy-head-neck-cancer
1529,https://database.cosmin.nl/catalog/instrument/1529,,
1530,https://database.cosmin.nl/catalog/instrument/1530,145598,https://eprovide.mapi-trust.org/instruments/functional-assessment-of-cancer-therapy-nasopharyngeal-cancer
1531,https://database.cosmin.nl/catalog/instrument/1531,,
1532,https://database.cosmin.nl/catalog/instrument/1532,,
1533,https://database.cosmin.nl/catalog/instrument/1533,,
1535,https://database.cosmin.nl/catalog/instrument/1535,25226,https://eprovide.mapi-trust.org/instruments/prostate-cancer-quality-of-life-scale
1538,https://database.cosmin.nl/catalog/instrument/1538,,
1539,https://database.cosmin.nl/catalog/instrument/1539,25203,https://eprovide.mapi-trust.org/instruments/memorial-symptom-assessment-scale
1540,https://database.cosmin.nl/catalog/instrument/1540,,
1541,https://database.cosmin.nl/catalog/instrument/1541,,
1543,https://database.cosmin.nl/catalog/instrument/1543,,
1544,https://database.cosmin.nl/catalog/instrument/1544,,
1545,https://database.cosmin.nl/catalog/instrument/1545,,
1546,https://database.cosmin.nl/catalog/instrument/1546,,
1547,https://database.cosmin.nl/catalog/instrument/1547,,
1548,https://database.cosmin.nl/catalog/instrument/1548,,
1549,https://database.cosmin.nl/catalog/instrument/1549,,
1551,https://database.cosmin.nl/catalog/instrument/1551,,
1553,https://database.cosmin.nl/catalog/instrument/1553,,
1554,https://database.cosmin.nl/catalog/instrument/1554,,
1555,https://database.cosmin.nl/catalog/instrument/1555,,
1556,https://database.cosmin.nl/catalog/instrument/1556,,
1557,https://database.cosmin.nl/catalog/instrument/1557,,
1558,https://database.cosmin.nl/catalog/instrument/1558,,
1559,https://database.cosmin.nl/catalog/instrument/1559,,
1560,https://database.cosmin.nl/catalog/instrument/1560,,
1561,https://database.cosmin.nl/catalog/instrument/1561,25247,https://eprovide.mapi-trust.org/instruments/physical-self-maintenance-scale
1562,https://database.cosmin.nl/catalog/instrument/1562,,
1563,https://database.cosmin.nl/catalog/instrument/1563,,
1564,https://database.cosmin.nl/catalog/instrument/1564,,
1565,https://database.cosmin.nl/catalog/instrument/1565,,
1566,https://database.cosmin.nl/catalog/instrument/1566,,
1567,https://database.cosmin.nl/catalog/instrument/1567,,
1569,https://database.cosmin.nl/catalog/instrument/1569,,
1570,https://database.cosmin.nl/catalog/instrument/1570,,
1571,https://database.cosmin.nl/catalog/instrument/1571,,
1572,https://database.cosmin.nl/catalog/instrument/1572,347472,https://eprovide.mapi-trust.org/instruments/peabody-developmental-motor-scales-second-edition
1573,https://database.cosmin.nl/catalog/instrument/1573,,
1574,https://database.cosmin.nl/catalog/instrument/1574,,
1575,https://database.cosmin.nl/catalog/instrument/1575,,
1576,https://database.cosmin.nl/catalog/instrument/1576,,
1577,https://database.cosmin.nl/catalog/instrument/1577,,
1578,https://database.cosmin.nl/catalog/instrument/1578,,
1579,https://database.cosmin.nl/catalog/instrument/1579,,
1580,https://database.cosmin.nl/catalog/instrument/1580,,
1581,https://database.cosmin.nl/catalog/instrument/1581,,
1582,https://database.cosmin.nl/catalog/instrument/1582,,
1584,https://database.cosmin.nl/catalog/instrument/1584,,
1585,https://database.cosmin.nl/catalog/instrument/1585,,
1586,https://database.cosmin.nl/catalog/instrument/1586,,
1588,https://database.cosmin.nl/catalog/instrument/1588,,
1589,https://database.cosmin.nl/catalog/instrument/1589,,
1592,https://database.cosmin.nl/catalog/instrument/1592,,
1593,https://database.cosmin.nl/catalog/instrument/1593,,
1594,https://database.cosmin.nl/catalog/instrument/1594,,
1595,https://database.cosmin.nl/catalog/instrument/1595,,
1596,https://database.cosmin.nl/catalog/instrument/1596,,
1597,https://database.cosmin.nl/catalog/instrument/1597,,
1598,https://database.cosmin.nl/catalog/instrument/1598,,
1599,https://database.cosmin.nl/catalog/instrument/1599,,
1600,https://database.cosmin.nl/catalog/instrument/1600,,
1601,https://database.cosmin.nl/catalog/instrument/1601,,
1602,https://database.cosmin.nl/catalog/instrument/1602,,
1603,https://database.cosmin.nl/catalog/instrument/1603,,
1604,https://database.cosmin.nl/catalog/instrument/1604,,
1605,https://database.cosmin.nl/catalog/instrument/1605,,
1606,https://database.cosmin.nl/catalog/instrument/1606,,
1607,https://database.cosmin.nl/catalog/instrument/1607,,
1608,https://database.cosmin.nl/catalog/instrument/1608,,
1610,https://database.cosmin.nl/catalog/instrument/1610,,
1611,https://database.cosmin.nl/catalog/instrument/1611,,
1613,https://database.cosmin.nl/catalog/instrument/1613,,
1614,https://database.cosmin.nl/catalog/instrument/1614,,
1616,https://database.cosmin.nl/catalog/instrument/1616,,
1617,https://database.cosmin.nl/catalog/instrument/1617,,
1619,https://database.cosmin.nl/catalog/instrument/1619,,
1620,https://database.cosmin.nl/catalog/instrument/1620,,
1621,https://database.cosmin.nl/catalog/instrument/1621,,
1622,https://database.cosmin.nl/catalog/instrument/1622,,
1623,https://database.cosmin.nl/catalog/instrument/1623,,
1624,https://database.cosmin.nl/catalog/instrument/1624,49871,https://eprovide.mapi-trust.org/instruments/nottingham-extended-activities-of-daily-living
1626,https://database.cosmin.nl/catalog/instrument/1626,,
1628,https://database.cosmin.nl/catalog/instrument/1628,,
1629,https://database.cosmin.nl/catalog/instrument/1629,,
1630,https://database.cosmin.nl/catalog/instrument/1630,,
1631,https://database.cosmin.nl/catalog/instrument/1631,,
1633,https://database.cosmin.nl/catalog/instrument/1633,,
1634,https://database.cosmin.nl/catalog/instrument/1634,,
1635,https://database.cosmin.nl/catalog/instrument/1635,,
1636,https://database.cosmin.nl/catalog/instrument/1636,,
1637,https://database.cosmin.nl/catalog/instrument/1637,,
1639,https://database.cosmin.nl/catalog/instrument/1639,,
1640,https://database.cosmin.nl/catalog/instrument/1640,,
1641,https://database.cosmin.nl/catalog/instrument/1641,,
1642,https://database.cosmin.nl/catalog/instrument/1642,,
1643,https://database.cosmin.nl/catalog/instrument/1643,,
1644,https://database.cosmin.nl/catalog/instrument/1644,,
1645,https://database.cosmin.nl/catalog/instrument/1645,,
1646,https://database.cosmin.nl/catalog/instrument/1646,,
1647,https://database.cosmin.nl/catalog/instrument/1647,428934,https://eprovide.mapi-trust.org/instruments/gait-and-balance-scale
1648,https://database.cosmin.nl/catalog/instrument/1648,,
1649,https://database.cosmin.nl/catalog/instrument/1649,389820,https://eprovide.mapi-trust.org/instruments/physical-performance-and-mobility-examination
1650,https://database.cosmin.nl/catalog/instrument/1650,60858,https://eprovide.mapi-trust.org/instruments/short-physical-performance-battery
1651,https://database.cosmin.nl/catalog/instrument/1651,,
1652,https://database.cosmin.nl/catalog/instrument/1652,,
1653,https://database.cosmin.nl/catalog/instrument/1653,,
1654,https://database.cosmin.nl/catalog/instrument/1654,,
1655,https://database.cosmin.nl/catalog/instrument/1655,,
1656,https://database.cosmin.nl/catalog/instrument/1656,,
1657,https://database.cosmin.nl/catalog/instrument/1657,,
1658,https://database.cosmin.nl/catalog/instrument/1658,,
1659,https://database.cosmin.nl/catalog/instrument/1659,,
1660,https://database.cosmin.nl/catalog/instrument/1660,26029,https://eprovide.mapi-trust.org/instruments/friedreich-s-ataxia-rating-scale
1661,https://database.cosmin.nl/catalog/instrument/1661,,
1662,https://database.cosmin.nl/catalog/instrument/1662,,
